run_id,trade_id,strategy,symbol,entry_date,exit_date,entry_dte,entry_expiration,entry_credit,max_risk,exit_reason,realized_pnl,return_on_risk,days_held
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000126,put_credit_spread,SPY,2024-09-06,2024-10-04,28,2024-10-04,2.99,2201.0,EARLY_PROFIT_TARGET,297.0,0.134939,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000127,short_straddle,SPY,2024-09-11,2024-10-09,30,2024-10-11,19.205,9167.899658,PRE_EXPIRY_CLOSE,84.449114,0.009211,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000128,put_credit_spread,SPY,2024-10-04,2024-11-01,28,2024-11-01,3.59,3341.0,EARLY_PROFIT_TARGET,357.0,0.106854,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000129,short_straddle,SPY,2024-10-09,2024-11-06,30,2024-11-08,21.835,9359.300293,PRE_EXPIRY_CLOSE,97.192967,0.010385,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000130,put_credit_spread,SPY,2024-11-01,2024-11-29,28,2024-11-29,4.815,3018.5,EARLY_PROFIT_TARGET,479.5,0.158854,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000131,short_straddle,SPY,2024-11-06,2024-12-04,30,2024-12-06,17.735,10047.299561,PRE_EXPIRY_CLOSE,111.596778,0.011107,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000132,put_credit_spread,SPY,2024-11-29,2024-12-27,28,2024-12-27,2.045,2295.5,EARLY_PROFIT_TARGET,202.5,0.088216,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000133,short_straddle,SPY,2024-12-04,2024-12-30,27,2024-12-31,12.64,10889.199463,PRE_EXPIRY_CLOSE,-2.632,-0.000242,26
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000135,short_straddle,SPY,2024-12-30,2025-01-22,25,2025-01-24,17.355,10028.899414,PRE_EXPIRY_CLOSE,115.714602,0.011538,23
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000134,put_credit_spread,SPY,2024-12-27,2025-01-24,28,2025-01-24,2.615,2038.5,EARLY_PROFIT_TARGET,259.5,0.127299,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000136,short_straddle,SPY,2025-01-22,2025-02-19,30,2025-02-21,16.745,10454.300049,PRE_EXPIRY_CLOSE,575.609916,0.05506,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000137,put_credit_spread,SPY,2025-01-24,2025-02-21,28,2025-02-21,2.5,2250.0,EARLY_PROFIT_TARGET,248.0,0.110222,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000138,short_straddle,SPY,2025-02-19,2025-03-19,30,2025-03-21,16.745,10584.099854,PRE_EXPIRY_CLOSE,-134.353515,-0.012694,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000139,put_credit_spread,SPY,2025-02-21,2025-03-19,28,2025-03-21,3.935,3206.5,ITM_NEAR_EXPIRY_ROLL,-2.19675,-0.000685,26
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000140,short_straddle,SPY,2025-03-19,2025-04-15,29,2025-04-17,22.62,9080.600098,PRE_EXPIRY_CLOSE,-116.857219,-0.012869,27
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000141,put_credit_spread,SPY,2025-03-19,2025-04-15,29,2025-04-17,5.255,2874.5,ITM_NEAR_EXPIRY_ROLL,-4437.47925,-1.54374,27
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000142,short_straddle,SPY,2025-04-15,2025-05-14,31,2025-05-16,31.73,7579.199707,PRE_EXPIRY_CLOSE,426.027501,0.05621,29
