date,strategy,total_option_pnl,total_hedge_pnl,total_pnl,trade_count,cum_pnl
2021-10-13,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-14,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-15,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-18,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-19,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-20,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-21,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-22,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-25,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-26,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-27,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-28,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-10-29,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-11-01,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-11-02,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-11-03,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-11-04,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-11-05,put_credit_spread,0.0,0.0,0.0,1,7359.545941999999
2021-11-08,put_credit_spread,380.36875,0.0,380.36875,2,7739.9146919999985
2021-11-09,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-10,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-11,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-12,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-15,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-16,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-17,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-18,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-19,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-22,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-23,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-24,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-26,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-29,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-11-30,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-12-01,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-12-02,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-12-03,put_credit_spread,0.0,0.0,0.0,1,7739.9146919999985
2021-12-06,put_credit_spread,139.440355,0.0,139.440355,1,7879.355046999998
2021-12-08,put_credit_spread,-2.1805,0.0,-2.1805,1,7877.174546999998
2021-12-09,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-10,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-13,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-14,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-15,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-16,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-17,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-20,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-21,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-22,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-23,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-27,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-28,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-29,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-30,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2021-12-31,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2022-01-03,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2022-01-04,put_credit_spread,0.0,0.0,0.0,1,7877.174546999998
2022-01-05,put_credit_spread,356.8125,0.0,356.8125,2,8233.987046999999
2022-01-06,put_credit_spread,0.0,0.0,0.0,1,8233.987046999999
2022-01-07,put_credit_spread,0.0,0.0,0.0,1,8233.987046999999
2022-01-10,put_credit_spread,0.0,0.0,0.0,1,8233.987046999999
2022-01-11,put_credit_spread,0.0,0.0,0.0,1,8233.987046999999
2022-01-12,put_credit_spread,0.0,0.0,0.0,1,8233.987046999999
2022-01-13,put_credit_spread,0.0,0.0,0.0,1,8233.987046999999
2022-01-14,put_credit_spread,0.0,0.0,0.0,1,8233.987046999999
2022-01-18,put_credit_spread,0.0,0.0,0.0,1,8233.987046999999
2022-01-19,put_credit_spread,-615.0,0.0,-615.0,1,7618.987046999999
2022-01-20,put_credit_spread,0.0,0.0,0.0,1,7618.987046999999
2022-01-21,put_credit_spread,0.0,0.0,0.0,1,7618.987046999999
2022-01-24,put_credit_spread,0.0,0.0,0.0,1,7618.987046999999
2022-01-25,put_credit_spread,0.0,0.0,0.0,1,7618.987046999999
2022-01-26,put_credit_spread,0.0,0.0,0.0,1,7618.987046999999
2022-01-27,put_credit_spread,0.0,0.0,0.0,1,7618.987046999999
2022-01-28,put_credit_spread,0.0,0.0,0.0,1,7618.987046999999
2022-01-31,put_credit_spread,-4.66425,0.0,-4.66425,2,7614.322796999999
2022-02-01,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-02,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-03,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-04,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-07,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-08,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-09,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-10,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-11,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-14,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-15,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-16,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-17,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-18,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-22,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-23,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-24,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-25,put_credit_spread,0.0,0.0,0.0,1,7614.322796999999
2022-02-28,put_credit_spread,334.23725,0.0,334.23725,2,7948.560046999999
2022-03-01,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-02,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-03,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-04,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-07,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-08,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-09,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-10,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-11,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-14,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-15,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-16,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-17,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-18,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-21,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-22,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-23,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-24,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-25,put_credit_spread,0.0,0.0,0.0,1,7948.560046999999
2022-03-28,put_credit_spread,521.327,0.0,521.327,2,8469.887046999998
2022-03-29,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-03-30,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-03-31,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-01,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-04,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-05,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-06,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-07,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-08,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-11,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-12,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-13,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-14,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-18,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-19,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-20,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-21,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-22,put_credit_spread,0.0,0.0,0.0,1,8469.887046999998
2022-04-25,put_credit_spread,-1508.122023,0.0,-1508.122023,2,6961.765023999998
2022-04-26,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-04-27,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-04-28,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-04-29,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-02,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-03,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-04,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-05,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-06,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-09,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-10,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-11,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-12,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-13,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-16,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-17,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-18,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-19,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-20,put_credit_spread,0.0,0.0,0.0,1,6961.765023999998
2022-05-23,put_credit_spread,-1115.951907,0.0,-1115.951907,2,5845.813116999999
2022-05-24,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-05-25,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-05-26,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-05-27,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-05-31,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-01,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-02,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-03,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-06,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-07,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-08,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-09,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-10,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-13,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-14,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-15,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-16,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-17,put_credit_spread,0.0,0.0,0.0,1,5845.813116999999
2022-06-21,put_credit_spread,-196.795767,0.0,-196.795767,1,5649.017349999999
2022-06-22,put_credit_spread,-2.187,0.0,-2.187,1,5646.830349999999
2022-06-23,put_credit_spread,0.0,0.0,0.0,1,5646.830349999999
2022-06-24,put_credit_spread,0.0,0.0,0.0,1,5646.830349999999
2022-06-27,put_credit_spread,0.0,0.0,0.0,1,5646.830349999999
2022-06-28,put_credit_spread,0.0,0.0,0.0,1,5646.830349999999
2022-06-29,put_credit_spread,0.0,0.0,0.0,1,5646.830349999999
2022-06-30,put_credit_spread,0.0,0.0,0.0,1,5646.830349999999
2022-07-01,put_credit_spread,0.0,0.0,0.0,1,5646.830349999999
2022-07-05,put_credit_spread,0.0,0.0,0.0,1,5646.830349999999
2022-07-06,put_credit_spread,409.79525,0.0,409.79525,2,6056.625599999999
2022-07-07,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-08,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-11,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-12,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-13,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-14,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-15,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-18,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-19,put_credit_spread,0.0,0.0,0.0,1,6056.625599999999
2022-07-20,put_credit_spread,-137.5,0.0,-137.5,1,5919.125599999999
2022-07-21,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-07-22,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-07-25,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-07-26,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-07-27,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-07-28,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-07-29,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-08-01,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-08-02,put_credit_spread,0.0,0.0,0.0,1,5919.125599999999
2022-08-03,put_credit_spread,502.79075,0.0,502.79075,2,6421.9163499999995
2022-08-04,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-05,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-08,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-09,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-10,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-11,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-12,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-15,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-16,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-17,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-18,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-19,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-22,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-23,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-24,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-25,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-26,put_credit_spread,0.0,0.0,0.0,1,6421.9163499999995
2022-08-29,put_credit_spread,-4.38575,0.0,-4.38575,2,6417.530599999999
2022-08-30,put_credit_spread,0.0,0.0,0.0,1,6417.530599999999
2022-08-31,put_credit_spread,0.0,0.0,0.0,1,6417.530599999999
2022-09-01,put_credit_spread,0.0,0.0,0.0,1,6417.530599999999
2022-09-02,put_credit_spread,0.0,0.0,0.0,1,6417.530599999999
2022-09-06,put_credit_spread,0.0,0.0,0.0,1,6417.530599999999
2022-09-07,put_credit_spread,0.0,0.0,0.0,1,6417.530599999999
2022-09-08,put_credit_spread,0.0,0.0,0.0,1,6417.530599999999
2022-09-09,put_credit_spread,0.0,0.0,0.0,1,6417.530599999999
2022-09-12,put_credit_spread,257.0,0.0,257.0,1,6674.530599999999
2022-09-13,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-14,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-15,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-16,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-19,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-20,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-21,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-22,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-23,put_credit_spread,0.0,0.0,0.0,1,6674.530599999999
2022-09-26,put_credit_spread,-2078.3274939999997,0.0,-2078.3274939999997,2,4596.203105999999
2022-09-27,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-09-28,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-09-29,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-09-30,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-03,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-04,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-05,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-06,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-07,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-10,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-11,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-12,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-13,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-14,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-17,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-18,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-19,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-20,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-21,put_credit_spread,0.0,0.0,0.0,1,4596.203105999999
2022-10-24,put_credit_spread,481.295,0.0,481.295,2,5077.498105999999
2022-10-25,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-10-26,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-10-27,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-10-28,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-10-31,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-01,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-02,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-03,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-04,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-07,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-08,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-09,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-10,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-11,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-14,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-15,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-16,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-17,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-18,put_credit_spread,0.0,0.0,0.0,1,5077.498105999999
2022-11-21,put_credit_spread,405.878,0.0,405.878,2,5483.376105999999
2022-11-22,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-11-23,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-11-25,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-11-28,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-11-29,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-11-30,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-01,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-02,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-05,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-06,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-07,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-08,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-09,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-12,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-13,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-14,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-15,put_credit_spread,0.0,0.0,0.0,1,5483.376105999999
2022-12-16,put_credit_spread,239.78325,0.0,239.78325,2,5723.159355999999
2022-12-19,put_credit_spread,0.0,0.0,0.0,1,5723.159355999999
2022-12-20,put_credit_spread,0.0,0.0,0.0,1,5723.159355999999
2022-12-21,put_credit_spread,0.0,0.0,0.0,1,5723.159355999999
2022-12-22,put_credit_spread,0.0,0.0,0.0,1,5723.159355999999
2022-12-23,put_credit_spread,0.0,0.0,0.0,1,5723.159355999999
2022-12-27,put_credit_spread,0.0,0.0,0.0,1,5723.159355999999
2022-12-28,put_credit_spread,0.0,0.0,0.0,1,5723.159355999999
2022-12-29,put_credit_spread,0.0,0.0,0.0,1,5723.159355999999
2022-12-30,put_credit_spread,-91.0,0.0,-91.0,1,5632.159355999999
2023-01-03,put_credit_spread,0.0,0.0,0.0,1,5632.159355999999
2023-01-04,put_credit_spread,0.0,0.0,0.0,1,5632.159355999999
2023-01-05,put_credit_spread,0.0,0.0,0.0,1,5632.159355999999
2023-01-06,put_credit_spread,0.0,0.0,0.0,1,5632.159355999999
2023-01-09,put_credit_spread,0.0,0.0,0.0,1,5632.159355999999
2023-01-10,put_credit_spread,0.0,0.0,0.0,1,5632.159355999999
2023-01-11,put_credit_spread,0.0,0.0,0.0,1,5632.159355999999
2023-01-12,put_credit_spread,0.0,0.0,0.0,1,5632.159355999999
2023-01-13,put_credit_spread,520.35725,0.0,520.35725,2,6152.516605999999
2023-01-17,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-18,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-19,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-20,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-23,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-24,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-25,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-26,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-27,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-30,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-01-31,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-02-01,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-02-02,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-02-03,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-02-06,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-02-07,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-02-08,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-02-09,put_credit_spread,0.0,0.0,0.0,1,6152.516605999999
2023-02-10,put_credit_spread,281.2985,0.0,281.2985,2,6433.815105999999
2023-02-13,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-14,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-15,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-16,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-17,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-21,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-22,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-23,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-24,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-27,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-02-28,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-03-01,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-03-02,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-03-03,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-03-06,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-03-07,put_credit_spread,0.0,0.0,0.0,1,6433.815105999999
2023-03-08,put_credit_spread,-4.401,0.0,-4.401,2,6429.414105999999
2023-03-09,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-10,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-13,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-14,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-15,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-16,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-17,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-20,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-21,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-22,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-23,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-24,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-27,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-28,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-29,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-30,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-03-31,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-04-03,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-04-04,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-04-05,put_credit_spread,0.0,0.0,0.0,1,6429.414105999999
2023-04-06,put_credit_spread,397.0,0.0,397.0,1,6826.414105999999
2023-04-10,put_credit_spread,-2.124,0.0,-2.124,1,6824.2901059999995
2023-04-11,put_credit_spread,0.0,0.0,0.0,1,6824.2901059999995
