run_id,trade_id,date,event_type,event_price,event_qty,fees,slippage,notes
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000069,2024-05-17,ENTRY,0.73,2,2.0,0.0365,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000069,2024-06-12,ROLL,0.73,2,2.0,0.0365,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000070,2024-06-12,ENTRY,0.91,2,2.0,0.0455,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000070,2024-07-12,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000071,2024-07-12,ENTRY,0.98,2,2.0,0.049,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000071,2024-08-07,ROLL,0.98,2,2.0,0.049,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000072,2024-08-12,ENTRY,2.045,2,2.0,0.10225,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000072,2024-09-06,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000073,2024-09-09,ENTRY,2.375,2,2.0,0.11875,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000073,2024-10-04,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000074,2024-10-04,ENTRY,1.84,2,2.0,0.092,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000074,2024-10-17,EXIT,0.365,2,2.0,0.01825,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000075,2024-10-17,ENTRY,2.52,2,2.0,0.126,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000075,2024-11-15,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000076,2024-11-15,ENTRY,1.8,2,2.0,0.09,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000076,2024-12-13,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000077,2024-12-13,ENTRY,1.705,2,2.0,0.08525,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000077,2025-01-08,ROLL,2.06,2,2.0,0.103,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000078,2025-01-08,ENTRY,2.205,2,2.0,0.11025,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000078,2025-01-24,EXIT,0.13,2,2.0,0.0065,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000079,2025-01-24,ENTRY,1.66,2,2.0,0.083,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000079,2025-02-21,ROLL,0.850006,2,2.0,0.0425,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000080,2025-02-21,ENTRY,2.065,2,2.0,0.10325,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000080,2025-03-19,ROLL,2.155,2,2.0,0.10775,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000081,2025-03-19,ENTRY,2.725,2,2.0,0.13625,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000082,2025-04-04,ENTRY,28.625,2,2.0,1.43125,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000081,2025-04-15,ROLL,2.915,2,2.0,0.14575,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000083,2025-04-15,ENTRY,3.975,2,2.0,0.19875,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000082,2025-04-30,EXIT,28.625,2,2.0,1.43125,PRE_EXPIRY_CLOSE
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000083,2025-05-16,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000084,2025-05-16,ENTRY,2.06,2,2.0,0.103,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000084,2025-06-13,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000085,2025-06-13,ENTRY,2.875,2,2.0,0.14375,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000085,2025-06-30,EXIT,0.05,2,2.0,0.0025,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000086,2025-06-30,ENTRY,1.97,2,2.0,0.0985,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000086,2025-07-25,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000087,2025-07-25,ENTRY,1.85,2,2.0,0.0925,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000087,2025-08-22,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000088,2025-08-22,ENTRY,1.785,2,2.0,0.08925,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000088,2025-09-19,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000089,2025-09-19,ENTRY,2.005,2,2.0,0.10025,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000089,2025-10-17,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000090,2025-10-17,ENTRY,3.435,2,2.0,0.17175,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000090,2025-11-14,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000091,2025-11-14,ENTRY,3.24,2,2.0,0.162,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000091,2025-12-12,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000092,2025-12-12,ENTRY,2.145,2,2.0,0.10725,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000092,2026-01-09,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000093,2026-01-09,ENTRY,1.985,2,2.0,0.09925,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000093,2026-02-06,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000094,2026-02-06,ENTRY,2.79,2,2.0,0.1395,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000094,2026-03-04,ROLL,2.195,2,2.0,0.10975,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000095,2026-03-04,ENTRY,3.13,2,2.0,0.1565,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000095,2026-03-30,ROLL,8.235,2,2.0,0.41175,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000096,2026-03-30,ENTRY,4.42,2,2.0,0.221,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000096,2026-04-07,EXIT,0.385,2,2.0,0.01925,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000097,2026-04-10,ENTRY,3.64,2,2.0,0.182,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000097,2026-05-08,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000098,2026-05-08,ENTRY,2.65,2,2.0,0.1325,entry_open
