date,strategy,total_option_pnl,total_hedge_pnl,total_pnl,trade_count,cum_pnl
2020-04-08,put_credit_spread,453.5,0.0,453.5,1,1162.6399310000002
2020-04-08,short_straddle,0.0,46.379974,46.379974,1,1209.019905
2020-04-09,put_credit_spread,0.0,0.0,0.0,1,1209.019905
2020-04-09,short_straddle,0.0,16.859985,16.859985,1,1225.8798900000002
2020-04-13,put_credit_spread,61.26375,0.0,61.26375,2,1287.1436400000002
2020-04-13,short_straddle,0.0,-19.079956,-19.079956,1,1268.0636840000002
2020-04-14,put_credit_spread,0.0,0.0,0.0,1,1268.0636840000002
2020-04-14,short_straddle,0.0,34.319916,34.319916,1,1302.3836000000001
2020-04-15,put_credit_spread,0.0,0.0,0.0,1,1302.3836000000001
2020-04-15,short_straddle,0.0,-27.599945,-27.599945,1,1274.7836550000002
2020-04-16,put_credit_spread,0.0,0.0,0.0,1,1274.7836550000002
2020-04-16,short_straddle,0.0,1.559967,1.559967,1,1276.343622
2020-04-17,put_credit_spread,0.0,0.0,0.0,1,1276.343622
2020-04-17,short_straddle,0.0,42.539978,42.539978,1,1318.8836000000001
2020-04-20,put_credit_spread,0.0,0.0,0.0,1,1318.8836000000001
2020-04-20,short_straddle,0.0,-34.73996,-34.73996,1,1284.14364
2020-04-21,put_credit_spread,0.0,0.0,0.0,1,1284.14364
2020-04-21,short_straddle,0.0,-38.519989,-38.519989,1,1245.623651
2020-04-22,put_credit_spread,0.0,0.0,0.0,1,1245.623651
2020-04-22,short_straddle,-6.78125,26.595708,19.814458,2,1265.4381090000002
2020-04-23,put_credit_spread,0.0,0.0,0.0,1,1265.4381090000002
2020-04-23,short_straddle,0.0,-0.23507,-0.23507,1,1265.2030390000002
2020-04-24,put_credit_spread,0.0,0.0,0.0,1,1265.2030390000002
2020-04-24,short_straddle,0.0,5.519989,5.519989,1,1270.723028
2020-04-27,put_credit_spread,0.0,0.0,0.0,1,1270.723028
2020-04-27,short_straddle,0.0,6.980011,6.980011,1,1277.7030390000002
2020-04-28,put_credit_spread,0.0,0.0,0.0,1,1277.7030390000002
2020-04-28,short_straddle,0.0,-0.460022,-0.460022,1,1277.2430170000002
2020-04-29,put_credit_spread,0.0,0.0,0.0,1,1277.2430170000002
2020-04-29,short_straddle,0.0,10.720001,10.720001,1,1287.9630180000001
2020-04-30,put_credit_spread,0.0,0.0,0.0,1,1287.9630180000001
2020-04-30,short_straddle,0.0,-6.459991,-6.459991,1,1281.5030270000002
2020-05-01,put_credit_spread,0.0,0.0,0.0,1,1281.5030270000002
2020-05-01,short_straddle,0.0,-11.880005,-11.880005,1,1269.6230220000002
