run_id,date,strategy,symbol,trade_id,option_pnl,hedge_pnl,total_pnl,cum_pnl,margin_used,max_risk,vix_close,iv_current,hv_current
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-14,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,13.68000030517578,0.1227,0.1264
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-18,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,14.829999923706056,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-18,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,14.829999923706056,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-19,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,14.380000114440918,0.1306,0.1253
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-19,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,14.380000114440918,0.1306,0.1253
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-20,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,15.5600004196167,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-20,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,15.5600004196167,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-21,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,17.079999923706055,0.1598,0.1286
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-21,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,17.079999923706055,0.1598,0.1286
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-24,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,25.030000686645508,0.2181,0.1638
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-24,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,25.030000686645508,0.2181,0.1638
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-25,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,93.297281,4788.300171,4788.300171,27.850000381469727,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-25,put_credit_spread,DIA,put_credit_spread_DIA_000006,0.0,0.0,0.0,93.297281,1242.5,1242.5,27.850000381469727,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-26,short_straddle,DIA,short_straddle_DIA_000005,-2.514,0.0,-2.514,90.783281,4788.300171,4788.300171,27.559999465942383,0.2559,0.1862
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-26,put_credit_spread,DIA,put_credit_spread_DIA_000006,-2.0845,0.0,-2.0845,88.698781,1242.5,1242.5,27.559999465942383,0.2559,0.1862
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-26,short_straddle,DIA,short_straddle_DIA_000007,-2.7775,0.0,-2.7775,85.921281,3839.799805,3839.799805,27.559999465942383,0.2559,0.1862
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-26,put_credit_spread,DIA,put_credit_spread_DIA_000008,-2.10425,0.0,-2.10425,83.817031,791.5,791.5,27.559999465942383,0.2559,0.1862
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-27,short_straddle,DIA,short_straddle_DIA_000007,0.0,-0.12875,-0.12875,83.688281,3839.799805,3839.799805,39.15999984741211,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-27,put_credit_spread,DIA,put_credit_spread_DIA_000008,0.0,0.0,0.0,83.688281,791.5,791.5,39.15999984741211,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-28,short_straddle,DIA,short_straddle_DIA_000007,0.0,2.940002,2.940002,86.628284,3839.799805,3839.799805,40.11000061035156,0.3917,0.2254
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-02-28,put_credit_spread,DIA,put_credit_spread_DIA_000008,-204.0,0.0,-204.0,-117.371716,791.5,791.5,40.11000061035156,0.3917,0.2254
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-02,short_straddle,DIA,short_straddle_DIA_000007,0.0,-12.470001,-12.470001,-129.841718,3839.799805,3839.799805,33.41999816894531,0.3196,0.2693
