run_id,trade_id,strategy,symbol,entry_date,exit_date,entry_dte,entry_expiration,entry_credit,max_risk,exit_reason,realized_pnl,return_on_risk,days_held
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000011,short_straddle,DIA,2020-04-17,2020-05-13,28,2020-05-15,21.15,2733.599854,PRE_EXPIRY_CLOSE,850.546961,0.311145,26
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000012,put_credit_spread,DIA,2020-05-08,2020-06-05,28,2020-06-05,2.7,1630.0,EARLY_PROFIT_TARGET,268.0,0.164417,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000013,short_straddle,DIA,2020-05-13,2020-06-10,30,2020-06-12,17.375,2918.900146,PRE_EXPIRY_CLOSE,64.044023,0.021941,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000014,put_credit_spread,DIA,2020-06-05,2020-06-30,27,2020-07-02,2.34,1466.0,ITM_NEAR_EXPIRY_ROLL,-2.117,-0.001444,25
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000015,short_straddle,DIA,2020-06-10,2020-07-08,30,2020-07-10,16.375,3771.699829,PRE_EXPIRY_CLOSE,-1095.923452,-0.290565,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000016,put_credit_spread,DIA,2020-07-01,2020-07-15,30,2020-07-31,3.37,1863.0,EARLY_PROFIT_TARGET,283.47425,0.15216,14
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000017,short_straddle,DIA,2020-07-08,2020-08-05,30,2020-08-07,15.75,3639.400024,PRE_EXPIRY_CLOSE,533.662068,0.146635,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000018,put_credit_spread,DIA,2020-07-15,2020-08-14,30,2020-08-14,3.265,1973.5,EARLY_PROFIT_TARGET,324.5,0.164429,30
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000020,put_credit_spread,DIA,2020-08-14,2020-08-28,28,2020-09-11,2.105,1489.5,EARLY_PROFIT_TARGET,262.97275,0.176551,14
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000019,short_straddle,DIA,2020-08-05,2020-09-02,30,2020-09-04,12.075,4232.5,PRE_EXPIRY_CLOSE,-209.590048,-0.049519,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000021,put_credit_spread,DIA,2020-08-28,2020-09-23,28,2020-09-25,1.87,1513.0,ITM_NEAR_EXPIRY_ROLL,-2.0935,-0.001384,26
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000022,short_straddle,DIA,2020-09-02,2020-09-28,28,2020-09-30,14.15,4409.199829,PRE_EXPIRY_CLOSE,288.563656,0.065446,26
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000023,put_credit_spread,DIA,2020-09-23,2020-10-07,30,2020-10-23,3.235,1676.5,EARLY_PROFIT_TARGET,270.97475,0.161631,14
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000024,short_straddle,DIA,2020-09-28,2020-10-21,25,2020-10-23,12.55,4262.999878,PRE_EXPIRY_CLOSE,11.916086,0.002795,23
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000025,put_credit_spread,DIA,2020-10-07,2020-11-06,30,2020-11-06,3.515,2098.5,EARLY_PROFIT_TARGET,349.5,0.166548,30
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000026,short_straddle,DIA,2020-10-21,2020-11-18,30,2020-11-20,16.5,3989.400024,PRE_EXPIRY_CLOSE,29.637433,0.007429,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000027,put_credit_spread,DIA,2020-11-06,2020-11-23,28,2020-12-04,2.155,1484.5,EARLY_PROFIT_TARGET,244.98425,0.165028,17
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000028,short_straddle,DIA,2020-11-18,2020-12-16,30,2020-12-18,13.8,4515.200195,PRE_EXPIRY_CLOSE,420.98832,0.093238,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000029,put_credit_spread,DIA,2020-11-23,2020-12-18,25,2020-12-18,1.515,1048.5,EARLY_PROFIT_TARGET,149.5,0.142585,25
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000030,short_straddle,DIA,2020-12-16,2021-01-13,30,2021-01-15,13.75,4667.999878,PRE_EXPIRY_CLOSE,165.444049,0.035442,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000031,put_credit_spread,DIA,2020-12-18,2021-01-15,28,2021-01-15,2.475,1452.5,EARLY_PROFIT_TARGET,245.5,0.169019,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000032,short_straddle,DIA,2021-01-13,2021-02-10,30,2021-02-12,12.625,4950.100098,PRE_EXPIRY_CLOSE,1.506487,0.000304,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000033,put_credit_spread,DIA,2021-01-15,2021-02-12,28,2021-02-12,1.675,1182.5,EARLY_PROFIT_TARGET,165.5,0.139958,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000034,short_straddle,DIA,2021-02-10,2021-03-10,30,2021-03-12,11.825,5107.5,PRE_EXPIRY_CLOSE,30.732706,0.006017,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000035,put_credit_spread,DIA,2021-02-12,2021-03-12,28,2021-03-12,2.53,1647.0,EARLY_PROFIT_TARGET,251.0,0.152398,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000036,short_straddle,DIA,2021-03-10,2021-04-07,30,2021-04-09,14.125,5054.099731,PRE_EXPIRY_CLOSE,60.387305,0.011948,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000037,put_credit_spread,DIA,2021-03-12,2021-04-09,28,2021-04-09,3.015,1648.5,EARLY_PROFIT_TARGET,299.5,0.18168,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000038,short_straddle,DIA,2021-04-07,2021-05-05,30,2021-05-07,10.35,5652.399902,PRE_EXPIRY_CLOSE,-80.866054,-0.014306,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000039,put_credit_spread,DIA,2021-04-09,2021-05-07,28,2021-05-07,1.75,1175.0,EARLY_PROFIT_TARGET,173.0,0.147234,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000040,short_straddle,DIA,2021-05-05,2021-06-02,30,2021-06-04,10.95,5750.599976,PRE_EXPIRY_CLOSE,-6.135232,-0.001067,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000041,put_credit_spread,DIA,2021-05-07,2021-06-04,28,2021-06-04,1.82,1218.0,EARLY_PROFIT_TARGET,180.0,0.147783,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000042,short_straddle,DIA,2021-06-02,2021-06-28,28,2021-06-30,9.875,5939.699707,PRE_EXPIRY_CLOSE,-27.444628,-0.004621,26
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000043,put_credit_spread,DIA,2021-06-04,2021-07-02,28,2021-07-02,1.775,1222.5,EARLY_PROFIT_TARGET,175.5,0.143558,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000044,short_straddle,DIA,2021-06-28,2021-07-21,25,2021-07-23,8.55,6000.999756,PRE_EXPIRY_CLOSE,-145.294923,-0.024212,23
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000045,put_credit_spread,DIA,2021-07-02,2021-07-30,28,2021-07-30,1.505,1199.5,EARLY_PROFIT_TARGET,148.5,0.123802,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000047,put_credit_spread,DIA,2021-08-02,2021-08-13,25,2021-08-27,2.29,1871.0,EARLY_PROFIT_TARGET,184.47875,0.098599,11
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000046,short_straddle,DIA,2021-07-21,2021-08-18,30,2021-08-20,11.525,5807.299805,PRE_EXPIRY_CLOSE,364.223705,0.062718,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000048,put_credit_spread,DIA,2021-08-13,2021-09-10,28,2021-09-10,1.595,1240.5,ITM_NEAR_EXPIRY_ROLL,27.436221,0.022117,28
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000049,short_straddle,DIA,2021-08-18,2021-09-15,30,2021-09-17,13.2,5682.399902,PRE_EXPIRY_CLOSE,206.933986,0.036417,28
