run_id,date,strategy,open_trades,margin_used,equity,margin_utilization
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-19,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-19,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-20,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-20,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-21,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-21,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-22,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-22,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-25,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-25,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-26,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-26,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-27,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-27,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-28,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-28,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-29,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-29,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-01,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-01,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-02,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-02,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-03,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-03,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-04,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-04,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-05,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-05,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-08,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-08,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-09,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-09,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-10,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-10,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-11,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-11,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-12,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-12,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-15,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-15,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-16,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-16,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-17,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-17,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-18,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-18,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-22,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-22,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-23,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-23,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-24,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-24,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-25,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-25,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-26,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-26,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-29,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-29,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-30,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-30,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-01,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-01,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-02,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-02,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-03,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-03,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-06,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-06,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-07,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-07,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-08,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-08,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-09,short_straddle,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-09,put_credit_spread,0,0.0,1000000.0,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-10,short_straddle,1,4330.900269,999995.46975,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-10,put_credit_spread,1,1057.0,999995.46975,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-13,short_straddle,1,4330.900269,999995.343015,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-13,put_credit_spread,1,1057.0,999995.343015,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-14,short_straddle,1,4330.900269,999997.683011,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-14,put_credit_spread,1,1057.0,999997.683011,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-15,short_straddle,1,4330.900269,999998.793027,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-15,put_credit_spread,1,1057.0,999998.793027,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-16,short_straddle,1,4330.900269,1000001.033017,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-16,put_credit_spread,1,1057.0,1000001.033017,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-17,short_straddle,1,4330.900269,999999.313016,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-17,put_credit_spread,1,1057.0,999999.313016,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-20,short_straddle,1,4330.900269,999998.543027,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-20,put_credit_spread,1,1057.0,999998.543027,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-21,short_straddle,1,4330.900269,1000000.643003,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-21,put_credit_spread,1,1057.0,1000000.643003,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-22,short_straddle,1,4330.900269,999999.47302,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-22,put_credit_spread,1,1057.0,999999.47302,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-23,short_straddle,1,4330.900269,999996.633008,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-23,put_credit_spread,1,1057.0,999996.633008,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-24,short_straddle,1,4330.900269,999997.993009,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-24,put_credit_spread,1,1057.0,999997.993009,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-28,short_straddle,1,4330.900269,999995.343015,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-28,put_credit_spread,1,1057.0,999995.343015,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-29,short_straddle,1,4330.900269,999993.143018,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-29,put_credit_spread,1,1057.0,999993.143018,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-30,short_straddle,1,4330.900269,999993.743009,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-30,put_credit_spread,1,1057.0,999993.743009,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-31,short_straddle,1,4330.900269,999990.093015,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-31,put_credit_spread,1,1057.0,999990.093015,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-03,short_straddle,1,4330.900269,999990.373014,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-03,put_credit_spread,1,1057.0,999990.373014,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-04,short_straddle,1,4330.900269,999995.523008,0.004331
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-04,put_credit_spread,1,1057.0,999995.523008,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-05,short_straddle,0,0.0,999995.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-05,put_credit_spread,1,1057.0,999995.041395,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-06,short_straddle,0,0.0,999995.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-06,put_credit_spread,1,1057.0,999995.041395,0.001057
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-07,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-07,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-10,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-10,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-11,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-11,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-12,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-12,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-13,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-13,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-14,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-14,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-17,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-17,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-18,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-18,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-19,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-19,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-20,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-20,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-21,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-21,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-24,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-24,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-25,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-25,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-26,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-26,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-27,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-27,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-28,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-28,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-01,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-01,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-02,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-02,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-03,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-03,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-05,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-05,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-08,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-08,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-09,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-09,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-10,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-10,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-11,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-11,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-12,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-12,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-15,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-15,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-16,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-16,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-17,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-17,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-18,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-18,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-19,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-19,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-22,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-22,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-23,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-23,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-24,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-24,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-25,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-25,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-26,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-26,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-29,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-29,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-30,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-30,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-31,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-31,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-08-01,short_straddle,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-08-01,put_credit_spread,0,0.0,1000186.041395,0.0
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-08-02,short_straddle,0,0.0,1000186.041395,0.0
