run_id,date,strategy,symbol,expiration,strike_short,strike_long,gate_vix_pass,gate_liquidity_pass,gate_data_pass,gate_margin_pass,fail_reason
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-11,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-11,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-12,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-12,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-13,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-13,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-14,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-14,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-15,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-15,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-19,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-19,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-20,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-20,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-21,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-21,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-22,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-22,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-25,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-25,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-26,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-26,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-27,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-27,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-28,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-02-28,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-01,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-01,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-04,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-04,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-05,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-05,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-06,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-06,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-07,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-07,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-08,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-08,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-11,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-11,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-12,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-12,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-13,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-13,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-14,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-14,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-15,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-15,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-18,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-18,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-19,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-19,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-20,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-20,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-21,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-21,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-22,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-22,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-25,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-25,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-26,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-26,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-27,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-27,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-28,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-28,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-29,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-03-29,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-01,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-01,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-02,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-02,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-03,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-03,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-04,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-04,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-05,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-05,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-08,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-08,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-09,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-09,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-10,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-10,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-11,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-11,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-12,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-12,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-15,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-15,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-16,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-16,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-17,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-17,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-18,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-18,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-22,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-22,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-23,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-23,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-24,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-24,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-25,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-25,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-26,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-26,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-29,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-29,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-30,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-04-30,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-01,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-01,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-02,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-02,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-03,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-03,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-06,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-06,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-07,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-07,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-08,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-08,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-09,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-09,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-10,short_straddle,DIA,2019-06-07,260.0,,True,True,True,True,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-05-10,put_credit_spread,DIA,2019-06-07,255.0,242.5,True,True,True,True,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-05,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-06,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-07,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-07,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-10,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-10,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-11,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-11,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-12,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-12,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-13,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-13,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-14,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-14,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-17,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-17,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-18,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-18,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-19,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-19,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-20,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-20,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-21,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-21,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-24,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-24,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-25,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-25,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-26,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-26,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-27,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-27,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-28,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-06-28,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-01,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-01,put_credit_spread,DIA,,,,True,False,False,False,missing_candidate_legs
sim_2019-02-09_2026-05-21_138e7b4fbb82,2019-07-02,short_straddle,DIA,,,,True,False,False,True,missing_candidate_legs
